id,in_force_from,termination_dt,general_description,national_legal_bases,administrative_mechanisms,reporter_code,reporter_name_en,restrictions,measure_1_flow,measure_1_symbol,measure_1_group,measure_1_description_en,notification_1_date,notification_1_document,notification_1_url,measure_2_flow,measure_2_symbol,measure_2_group,measure_2_description_en,notification_2_date,notification_2_document,notification_2_url,notification_3_date,notification_3_document,notification_3_url,measure_3_flow,measure_3_symbol,measure_3_group,measure_3_description_en,measure_4_flow,measure_4_symbol,measure_4_group,measure_4_description_en,notification_4_date,notification_4_document,notification_4_url,notification_5_date,notification_5_document,notification_5_url,measure_5_flow,measure_5_symbol,measure_5_group,measure_5_description_en,measure_6_flow,measure_6_symbol,measure_6_group,measure_6_description_en
9915,2011-05-03,,"Prohibition à l'importation du charbon de bois originaire ou en provenance de la Somalie
Restriction à l'exportation des peaux brutes et peaux dites « WET BLUE »
","Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre de l'industrie du commerce de l'énergie et des mines n°760-01 du 12 avril 2001.
BO n°4896 du 03/05/2001 P. 476
Entrée en vigueur le 03/05/2011
www.sgg.gov.ma

",Mesure mise en place pour la valorisation des peaux brutes et la protection de l'environnement,C504,Morocco,NAL-X,export,NAL-X,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9916,1994-07-06,,Restriction à l'importation de la friperie,"Loi n°13-89 relative au commerce extérieur
www.sgg.gov.ma
Arrêté du ministre du commerce extérieur, des investissements extérieurs et de l'artisanat n°1308-94 du 19 avril 1994 
BO n°4262 du 06/07/1994 P.315
Entrée en vigueur le 06/07/1994
www.sgg.gov.ma

",Mesure prise pour la protection de la santé humaine et de l'environnement,C504,Morocco,NAL,import,NAL,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9917,2020-02-20,,Restriction à l'importation des armes blanches,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre du commerce extérieur n°1174-09 du 08 mai 2009 BO n°5752 du 16/07/2009 P. 1186
Arrêté du ministre de l'Industrie du commerce et de l'économie verte et numérique n°4131-19 du 24 décembre 2019.
BO n°6858 du 20/02/2020 P.290
Entrée en vigueur le 20/02/2020
www.sgg.gov.ma

",Mesure prise pour la Protection de la sécurité des personnes et le maintien de l'ordre public,C504,Morocco,NAL,import,NAL,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9918,2019-08-15,,Restriction à l'importation des moteurs hors-bords pour la propulsion des bateaux et des bateaux gonflables,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre e l'industrie de l'investissement du commerce et de l'économie numérique n°1962-19 du 18 juin 2019.
BO n°6804 du 15/08/2019 P. 1823
Entrée en vigueur le 15/08/2019
www.sgg.gov.ma

",Mesure visant la préservation de la sécurité nationale et internationale et pour faire face au phénomène de l'immigration clandestine,C504,Morocco,NAL,import,NAL,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9919,2014-07-06,,Restriction à l'exportation du Charbon de bois,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre du commerce extérieur, des investissements extérieurs et de l'artisanat n°1308-94 du 19 avril 1994
BO n°4262 du 06/07/1994 P.315
Entrée en vigueur le 06/07/1994
www.sgg.gov.ma

",Mesure visant la protection de l'environnement et l'exploitation illégale et conserver les ressources forestières,C504,Morocco,NAL-X,export,NAL-X,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9920,2009-08-20,,Restriction à l'importation et à l'exportation des déchets ferreux et non ferreux,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre extérieur n°1860-09 du 29 juin 2009.
BO n°5762 du 20/08/2009 P.1284
Entrée en vigueur le 20/08/2009
www.sgg.gov.ma
Arrêté du ministre de l'industrie du commerce et de l'économie verte et numérique n°1643-21 du 16 juin 2021.
BO n°7014 du 19/08/2021 P.1598
Entrée en vigueur le 19/08/2021
www.sgg.gov.ma

",-Mesure visant la protection de l'environnement et le recyclage des déchets au niveau local,C504,Morocco,"NAL,  NAL-X",import,NAL,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,export,NAL-X,NAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9921,2024-06-06,,Restriction à l’importation des billettes d’acier,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre de l'industrie et du commerce n°1184.24 du 07 mai 2024.
BO n° 7306 du 06/06/2024 P. 3462
Entrée en vigueur le 06/06/2024
www.sgg.gov.ma

",Mesure en application pour protéger l’environnement visant à accompagner la stratégie nationale en matière de décarbonisation et contribuer à la réduction de l’émission du gaz CO2,C504,Morocco,NAL,import,NAL,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9922,2015-11-05,,"Restriction à l'exportation du plomb 
","Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre délégué auprès du ministre de l'Industrie du commerce de l'investissement et de l'économie numérique chargé du commerce extérieur n°3378-15 du 20 octobre 2015.
BO n°6410 du 05/11/2015 P. 3897
Entrée en vigueur le 05/11/2015
www.sgg.gov.ma

",Mesures prises pour dissuader le recyclage informel des déchets de plomb nocives pour l'environnement ,C504,Morocco,NAL-X,export,NAL-X,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9923,1994-07-06,,Prohibition ou restriction à l'importation et à l'exportation de certains gaz appauvrissant la couche d'ozone,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre de l'industrie du commerce et de l'artisanat n°716-99 du 03 mai 1999.
BO n°4700 du 17/06/1999 P. 373
Entrée en vigueur le 17/06/1999
www.sgg.gov.ma
Arrêté du ministre du commerce extérieur, des investissements extérieurs et de l'artisanat n°1308-94 du 19 avril 1994
BO n°4262 du 06/07/1994 P.315
Entrée en vigueur le 06/07/1994
Arrêté du ministre de l'Industrie et du commerce n°2367.22 du 05 septembre 2022
BO n°7136 du 20/10/2022 P. 6629
Entrée en vigueur le 20/10/2022
www.sgg.gov.ma

",-Mesures prises pour contribuer à la protection de la couche d'ozone,C504,Morocco,"CP,  CP-X,  NAL",import,CP,CP,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,export,CP-X,CP,,,,,,,,import,NAL,NAL,,,,,,,,,,,,,,,,,,,
9924,2020-05-18,,Restriction à l'importation des châssis usagés,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre de l'industrie du commerce et de l'artisanat n°523-00 du 05 avril 2000.
BO n°4796 du 18/05/2000.
Entrée en vigueur le 18/05/2000
www.sgg.gov.ma

",Mesure visant la préservation de la vie des personnes suite aux accidents de la route.,C504,Morocco,NAL,import,NAL,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9925,2015-03-05,,Restriction à l'importation des drones,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre délégué auprès du ministre de l'industrie du commerce de l'investissement et de l'économie numérique chargé du commerce extérieur n°386-15 du 06 février 2015.
BO n°6340 du 05/03/2015 P. 1015
Entrée en vigueur le 05/03/2015
www.sgg.gov.ma

",Mesure visant la préservation de la sécurité nationale,C504,Morocco,NAL,import,NAL,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9926,2011-04-20,,Restriction à l'importation des thermomètres à mercure,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre du commerce extérieur n°638-11 du 18 mars 2011.
BO n°5936 du 21/04/2011 P.1508
Entrée en vigueur le 21/04/2011
www.sgg.gov.ma

",Mesure visant la protection de la santé humaine et de l'environnement,C504,Morocco,NAL,import,NAL,NAL,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9927,1994-07-06,,"Prohibition à l'exportation de collections et spécimens pour collections de zoologie et de botanique, de minéralogie et d'anatomie ; objets pour collections présentant un intérêt historique, archéologique, paléontologique et éthnographique et numismatique","Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre du commerce extérieur, des investissements extérieurs et de l'artisanat n°1308-94 du 19 avril 1994 
BO n°4262 du 06/07/1994 P.315
Entrée en vigueur le 06/07/1994
www.sgg.gov.ma

",Mesure visant la protection du patrimoine historique national,C504,Morocco,CP-X,export,CP-X,CP,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9928,1994-07-06,,Prohibition à l'exportation des objets d'antiquité,"Loi n°13-89 relative au commerce extérieur
www.mcinet.gov.ma
Arrêté du ministre du commerce extérieur, des investissements extérieurs et de l'artisanat n°1308-94 du 19 avril 1994
BO n°4262 du 06/07/1994 P.315
Entrée en vigueur le 06/07/1994
www.sgg.gov.ma

",Mesure visant la protection du patrimoine historique national,C504,Morocco,CP-X,export,CP-X,CP,,2023-11-16,G/MA/QR/N/MAR/1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/MAR/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9929,2018-10-01,,Prohibition to import/export of ozone destroying substances (except for goods in transit),"Annex No. 1 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015; (as revised in Decision No. 99 of the Board of the Eurasian Economic Commission dd. 30.08.2016); (as revised in Decision No. 145 of the Board of the Eurasian Economic Commission dd. 15.11.2016).
Article 46 of the EAEU Treaty of 29 May 2014 and paragraphs 4 and 37 of the Protocol on Non-Tariff Measures Concerning Third Countries (Annex No. 7 to the EAEU Treaty of 29 May 2014)","The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,"CP ,  CP-X ",import,CP,CP,Prohibition except under defined conditions,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,export,CP-X,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9930,2018-10-01,,Prohibition to import of hazardous wastes,Annex No. 1 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015)(as revised in Decision No. 145 of the Board of the Eurasian Economic Commission dd. 15.11.2016,,C398,Kazakhstan,P ,import,P,P,Prohibition,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9931,2018-10-01,,Information on printed; audio-visual and other media prohibited for importation and exportation,(Annex No. 1 to Decision No. 30 of the Board of the Eurasian Economic Commissiondd. 21.04.2015),,C398,Kazakhstan,"P ,  P-X ",import,P,P,Prohibition,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9932,2018-10-01,,Plant protection products and other persistent organic pollutants prohibited from importation,"Annex No. 1 to Decision No. 30 of the Board of the Eurasian Economic Commission
dd. 21.04.2015
(as revised in the Decision No. 100 of the Board of the Eurasian Economic Commission
dd. 13.06.2018)
","The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,P ,import,P,P,Prohibition,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9933,2018-10-01,,Service and civil weapons; its main parts and cartridges thereto; prohibited for importation and/or exportation,(Annex No. 1 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015),"The Ministry of Internal Affairs of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,"P ,  P-X ",import,P,P,Prohibition,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9934,2018-10-01,,Tools for catching aquatic biological resources prohibited for importation,(Annex No. 1 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015),"The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,P ,import,P,P,Prohibition,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9935,2018-10-01,,Products made from harp seal and young harp seals prohibited for importation,(Annex No. 1 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015),"The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,P ,import,P,P,Prohibition,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9936,2018-10-01,,Live sables prohibited for exportation,as revised in Decision No. 2 of the Board of the Eurasian Economic Commissiondd. 16.01.2017,"The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,P ,import,P,P,Prohibition,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9943,2018-10-01,,Import and/or export licensing for import and/or export ozone destroying substances and products containing such substances,"Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015, (as revised in Decision No. 63 of the Board of the Eurasian Economic Commission dd. 16.04.2019) Regulation on the importation/exportation of ozone-depleting substances and products containing ozone- depleting substances into/from the customs territory of the Eurasian Economic Union (Annex No. 20 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015) (as revised in Decision No.176 of the Board of the Eurasian Economic Commission dd. 08.10.2019)","The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,"NAL ,  NAL-X",import,NAL,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9944,2018-10-01,,Import licensing for plant protection products (pesticides),Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 Regulation on the importation of plant protection products (pesticides) into the customs territory of the Eurasian Economic Union (Annex No. 11 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015),"The Ministry of Agriculture of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,NAL ,import,NAL,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9945,2018-10-01,,Import and/or export licensing for import and/or export of hazardous wastes,"Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015) (as revised in Decision No. 145 of the Board of the Eurasian Economic Commission dd. 15.11.2016) (as revised in Decision No. 147 of the Board of the Eurasian Economic Commission dd. 14.11.2017)

Regulation on the importation/exportation of hazardous waste into/from the customs territory of the Eurasian Economic Union (Annex No. 7 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015) ","The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9946,2018-10-01,,Import licensing for import of collectible materials in mineralogy and paleontology; bones of fossil animals,"Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 (Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015) Regulation on exportation of collectibles on mineralogy, paleontology, bones of fossil animals from the customs territory of the Eurasian Economic Union (Annex No. 12 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015)","The Ministry of Science and Higher Education of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,NAL ,import,NAL,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9947,2018-10-01,,Export licensing for export of wild live animals; certain wild growing plants and wild growing crude drug,"Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 (as revised in Decision No. 44 of the Board of the Eurasian Economic Commission dd. 17.05.2016) (as revised in Decision No. 2 of the Board of the Eurasian Economic Commission dd. 16.01.2017)
Regulation on exportation of wild live animals, selected wild plants and wild medicinal raw materials from the customs territory of the Eurasian Economic Union (Annex No. 5 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015)
","The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9948,2018-10-01,,Import and/or export licensing for import and/or export of types of wild fauna and flora under the Convention on international trade in endangered types of wild fauna and flora under threat of extinction; of 3 March 1973 (CITES),Annex № 2 to Decision № 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 (as revised in Decision № 45 of the Board of the Eurasian Economic Commission dd. 16.04.2020),"The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9949,2018-10-01,,"Export licensing for export of rare and endangered species of wild animals and wild growing plants; included in the ""Red books"" of Kazakhstan",Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 (as revised in Decision No. 67 of the Board of the Eurasian Economic Commission dd. 16.06.2015) Regulation on exportation of rare and endangered species of wild live animals and wild plants included in the Red Books of the Eurasian Economic Union Member States from the customs territory of the Eurasian Economic Union (Annex No. 6 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015),"The Ministry of Ecology, Geology and Natural Resources of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9950,2018-10-01,,Export licensing for export of precious gems,Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 (as revised in Decision № 14 of the Board of the Eurasian Economic Commission dd. 29.01.2019) Regulation on the importation/ exportation of precious stones into/from the customs territory of the Eurasian Economic Union (Annex No. 13 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015),"The Ministry of Industry and Construction of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9951,2018-10-01,,Import and/or export licensing for import and/or export of precious metals and commodities containing precious metals,"Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 
Regulation on the importation/exportation of precious metals and raw commodities containing precious metals into/from the customs territory of the Eurasian Economic Union (Annex No. 14 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015
","The Ministry of Industry and Construction of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9952,2018-10-01,,Export licensing for export of mineral raw materials,Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 (as revised in Decision № 14 of the Board of the Eurasian Economic Commission dd. 29.01.2019) Regulation on exportation of mineral raw materials from the customs territory of the Eurasian Economic Union (Annex No. 4 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015) (as revised in Decision No. 131 of the Board of the Eurasian Economic Commission dd. 06.10.2015,"The Ministry of Industry and Construction of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,NAL-X ,export,NAL-X,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9953,2018-10-01,,Import and/or export licensing for import and/or export of drugs substances with; psychotropic effects and their precursors,"Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 (as revised in Decision No. 163 of the Board of the Eurasian Economic Commission dd. 16.10.2018) 
Regulation on the importation/exportation of narcotic substances, psychotropic substances and their precursors into/from the customs territory of the Eurasian Economic Union (Annex No. 10 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015) (as revised in Decision No. 176 of the Board of the Eurasian Economic Commission dd. 08.10.2019) 
","The Ministry of Internal Affairs of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,"NAL ,  NAL-X ",import,NAL,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,export,NAL-X,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9954,2018-10-01,,Import licensing for import of toxic substances except for precursors of the drugs and substances with psychotropic effects,"Annex No. 2 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015 (as revised in Decision No. 37 of the Board of the Eurasian Economic Commission dd. 17.03.2020)
Regulation on importation of toxic substances which are not precursors of narcotic and psychotropic substances into the customs territory of the Eurasian Economic Union (Annex No. 19 to Decision No. 30 of the Board of the Eurasian Economic Commission dd. 21.04.2015)
","The Ministry of Industry and Construction of Kazakhstan

The State Revenue Committee of the Ministry of Finance of Kazakhstan
",C398,Kazakhstan,NAL ,import,NAL,NAL,Non-automatic licensing,2024-04-03,G/MA/QR/N/KAZ/5,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KAZ/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
